YEAR,MONTH,COUNTRY,REGION,SUB_REGION,PORT_AREA,FISHERY,MT,FAO_CODE,SUB_POP
1988,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,1,USA,CA,SCA,So. California,DIR,984.295,CHP,NSP
1988,1,USA,CA,SCA,So. California,INC,586.223,CHP,NSP
1988,1,USA,CA,SCA,So. California,LIV,1.531,CHP,NSP
1988,2,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,2,USA,CA,SCA,So. California,INC,214.368,CHP,NSP
1988,2,USA,CA,SCA,So. California,LIV,1.307,CHP,NSP
1988,3,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,3,USA,CA,SCA,So. California,INC,439.803,CHP,NSP
1988,3,USA,CA,SCA,So. California,LIV,1.834,CHP,NSP
1988,4,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,4,USA,CA,SCA,So. California,INC,219.629,CHP,NSP
1988,4,USA,CA,SCA,So. California,LIV,2.395,CHP,NSP
1988,5,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,5,USA,CA,SCA,So. California,INC,274.968,CHP,NSP
1988,5,USA,CA,SCA,So. California,LIV,4.005,CHP,NSP
1988,6,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,6,USA,CA,SCA,So. California,INC,292.658,CHP,NSP
1988,6,USA,CA,SCA,So. California,LIV,5.745,CHP,NSP
1988,7,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1988,7,USA,CA,SCA,So. California,INC,48.807,CHP,SSP
1988,7,USA,CA,SCA,So. California,LIV,8.102,CHP,SSP
1988,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1988,8,USA,CA,SCA,So. California,INC,157.306,CHP,SSP
1988,8,USA,CA,SCA,So. California,LIV,9.892,CHP,SSP
1988,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1988,9,USA,CA,SCA,So. California,INC,179.169,CHP,SSP
1988,9,USA,CA,SCA,So. California,LIV,7.542,CHP,SSP
1988,10,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1988,10,USA,CA,SCA,So. California,INC,129.274,CHP,SSP
1988,10,USA,CA,SCA,So. California,LIV,4.272,CHP,SSP
1988,11,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,11,USA,CA,SCA,So. California,INC,182.344,CHP,NSP
1988,11,USA,CA,SCA,So. California,LIV,2.037,CHP,NSP
1988,12,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1988,12,USA,CA,SCA,So. California,INC,65.771,CHP,NSP
1988,12,USA,CA,SCA,So. California,LIV,1.339,CHP,NSP
1989,1,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1989,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1989,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1989,4,MÉXICO,BCN,ENS,Ensenada,DIR,27,CHP,NSP
1989,5,MÉXICO,BCN,ENS,Ensenada,DIR,269,CHP,SSP
1989,6,MÉXICO,BCN,ENS,Ensenada,DIR,165,CHP,SSP
1989,7,MÉXICO,BCN,ENS,Ensenada,DIR,947,CHP,SSP
1989,8,MÉXICO,BCN,ENS,Ensenada,DIR,1079.1,CHP,SSP
1989,9,MÉXICO,BCN,ENS,Ensenada,DIR,223.8,CHP,SSP
1989,10,MÉXICO,BCN,ENS,Ensenada,DIR,2954.4,CHP,SSP
1989,11,MÉXICO,BCN,ENS,Ensenada,DIR,208.3,CHP,SSP
1989,12,MÉXICO,BCN,ENS,Ensenada,DIR,350.6,CHP,SSP
1989,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,2,USA,CA,CCA,Monterey,DIR,0.907,CHP,NSP
1989,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,3,USA,CA,CCA,Monterey,DIR,145.15,CHP,NSP
1989,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,4,USA,CA,CCA,Monterey,DIR,87.997,CHP,NSP
1989,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,5,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,5,USA,CA,CCA,Monterey,INC,0.544,CHP,NSP
1989,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,7,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,8,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,9,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,9,USA,CA,CCA,Monterey,INC,0.454,CHP,NSP
1989,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,10,USA,CA,CCA,Monterey,INC,2.631,CHP,NSP
1989,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1989,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1989,1,USA,CA,SCA,So. California,DIR,838.239,CHP,NSP
1989,1,USA,CA,SCA,So. California,INC,42.003,CHP,NSP
1989,1,USA,CA,SCA,So. California,LIV,3.062,CHP,NSP
1989,2,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,2,USA,CA,SCA,So. California,INC,243.851,CHP,NSP
1989,2,USA,CA,SCA,So. California,LIV,2.615,CHP,NSP
1989,3,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,3,USA,CA,SCA,So. California,INC,303.907,CHP,NSP
1989,3,USA,CA,SCA,So. California,LIV,3.668,CHP,NSP
1989,4,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,4,USA,CA,SCA,So. California,INC,307.354,CHP,NSP
1989,4,USA,CA,SCA,So. California,LIV,4.79,CHP,NSP
1989,5,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,5,USA,CA,SCA,So. California,INC,37.467,CHP,NSP
1989,5,USA,CA,SCA,So. California,LIV,8.009,CHP,NSP
1989,6,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,6,USA,CA,SCA,So. California,INC,146.329,CHP,NSP
1989,6,USA,CA,SCA,So. California,LIV,11.489,CHP,NSP
1989,7,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1989,7,USA,CA,SCA,So. California,INC,119.113,CHP,SSP
1989,7,USA,CA,SCA,So. California,LIV,16.203,CHP,SSP
1989,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1989,8,USA,CA,SCA,So. California,INC,605.999,CHP,SSP
1989,8,USA,CA,SCA,So. California,LIV,19.783,CHP,SSP
1989,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1989,9,USA,CA,SCA,So. California,INC,350.173,CHP,SSP
1989,9,USA,CA,SCA,So. California,LIV,15.084,CHP,SSP
1989,10,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1989,10,USA,CA,SCA,So. California,INC,268.073,CHP,SSP
1989,10,USA,CA,SCA,So. California,LIV,8.545,CHP,SSP
1989,11,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1989,11,USA,CA,SCA,So. California,INC,84.368,CHP,SSP
1989,11,USA,CA,SCA,So. California,LIV,4.074,CHP,SSP
1989,12,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1989,12,USA,CA,SCA,So. California,INC,96.434,CHP,NSP
1989,12,USA,CA,SCA,So. California,LIV,2.677,CHP,NSP
1990,1,MÉXICO,BCN,ENS,Ensenada,DIR,1949.8,CHP,NSP
1990,2,MÉXICO,BCN,ENS,Ensenada,DIR,1306.5,CHP,NSP
1990,3,MÉXICO,BCN,ENS,Ensenada,DIR,815.7,CHP,NSP
1990,4,MÉXICO,BCN,ENS,Ensenada,DIR,1077.1,CHP,SSP
1990,5,MÉXICO,BCN,ENS,Ensenada,DIR,346.2,CHP,SSP
1990,6,MÉXICO,BCN,ENS,Ensenada,DIR,404.7,CHP,SSP
1990,7,MÉXICO,BCN,ENS,Ensenada,DIR,463.8,CHP,SSP
1990,8,MÉXICO,BCN,ENS,Ensenada,DIR,1535,CHP,SSP
1990,9,MÉXICO,BCN,ENS,Ensenada,DIR,1973.5,CHP,SSP
1990,10,MÉXICO,BCN,ENS,Ensenada,DIR,1015.2,CHP,SSP
1990,11,MÉXICO,BCN,ENS,Ensenada,DIR,171.5,CHP,SSP
1990,12,MÉXICO,BCN,ENS,Ensenada,DIR,316.3,CHP,SSP
1990,1,USA,CA,CCA,Monterey,DIR,11.793,CHP,NSP
1990,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,2,USA,CA,CCA,Monterey,DIR,113.398,CHP,NSP
1990,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,3,USA,CA,CCA,Monterey,DIR,50.802,CHP,NSP
1990,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,4,USA,CA,CCA,Monterey,DIR,68.039,CHP,NSP
1990,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,5,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,6,USA,CA,CCA,Monterey,INC,0.907,CHP,NSP
1990,7,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,8,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,8,USA,CA,CCA,Monterey,INC,0.816,CHP,NSP
1990,9,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,9,USA,CA,CCA,Monterey,INC,51.71,CHP,NSP
1990,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,10,USA,CA,CCA,Monterey,INC,7.802,CHP,NSP
1990,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1990,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1990,12,USA,CA,CCA,Monterey,INC,1.361,CHP,NSP
1990,1,USA,CA,SCA,So. California,DIR,1071.385,CHP,NSP
1990,1,USA,CA,SCA,So. California,INC,126.099,CHP,NSP
1990,1,USA,CA,SCA,So. California,LIV,16.626,CHP,NSP
1990,2,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1990,2,USA,CA,SCA,So. California,INC,61.689,CHP,NSP
1990,2,USA,CA,SCA,So. California,LIV,14.199,CHP,NSP
1990,3,USA,CA,SCA,So. California,DIR,170.551,CHP,NSP
1990,3,USA,CA,SCA,So. California,INC,290.299,CHP,NSP
1990,3,USA,CA,SCA,So. California,LIV,19.916,CHP,NSP
1990,4,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1990,4,USA,CA,SCA,So. California,INC,7.076,CHP,NSP
1990,4,USA,CA,SCA,So. California,LIV,26.008,CHP,NSP
1990,5,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1990,5,USA,CA,SCA,So. California,INC,98.702,CHP,NSP
1990,5,USA,CA,SCA,So. California,LIV,43.491,CHP,NSP
1990,6,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,6,USA,CA,SCA,So. California,INC,60.781,CHP,SSP
1990,6,USA,CA,SCA,So. California,LIV,62.386,CHP,SSP
1990,7,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,7,USA,CA,SCA,So. California,INC,155.764,CHP,SSP
1990,7,USA,CA,SCA,So. California,LIV,87.984,CHP,SSP
1990,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,8,USA,CA,SCA,So. California,INC,3.992,CHP,SSP
1990,8,USA,CA,SCA,So. California,LIV,107.423,CHP,SSP
1990,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,9,USA,CA,SCA,So. California,INC,276.691,CHP,SSP
1990,9,USA,CA,SCA,So. California,LIV,81.908,CHP,SSP
1990,10,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,10,USA,CA,SCA,So. California,INC,115.212,CHP,SSP
1990,10,USA,CA,SCA,So. California,LIV,46.399,CHP,SSP
1990,11,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1990,11,USA,CA,SCA,So. California,INC,8.074,CHP,SSP
1990,11,USA,CA,SCA,So. California,LIV,22.124,CHP,SSP
1990,12,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1990,12,USA,CA,SCA,So. California,INC,61.689,CHP,NSP
1990,12,USA,CA,SCA,So. California,LIV,14.537,CHP,NSP
1991,1,MÉXICO,BCN,ENS,Ensenada,DIR,1359.6,CHP,NSP
1991,2,MÉXICO,BCN,ENS,Ensenada,DIR,1315.7,CHP,NSP
1991,3,MÉXICO,BCN,ENS,Ensenada,DIR,1074.9,CHP,NSP
1991,4,MÉXICO,BCN,ENS,Ensenada,DIR,1062,CHP,NSP
1991,5,MÉXICO,BCN,ENS,Ensenada,DIR,1102.1,CHP,NSP
1991,6,MÉXICO,BCN,ENS,Ensenada,DIR,3356.7,CHP,SSP
1991,7,MÉXICO,BCN,ENS,Ensenada,DIR,1352,CHP,SSP
1991,8,MÉXICO,BCN,ENS,Ensenada,DIR,1007.3,CHP,SSP
1991,9,MÉXICO,BCN,ENS,Ensenada,DIR,5710.1,CHP,SSP
1991,10,MÉXICO,BCN,ENS,Ensenada,DIR,7484.7,CHP,SSP
1991,11,MÉXICO,BCN,ENS,Ensenada,DIR,3329.3,CHP,SSP
1991,12,MÉXICO,BCN,ENS,Ensenada,DIR,3237.4,CHP,NSP
1991,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,3,USA,CA,CCA,Monterey,DIR,29.03,CHP,NSP
1991,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,4,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,5,USA,CA,CCA,Monterey,DIR,61.235,CHP,NSP
1991,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,7,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,8,USA,CA,CCA,Monterey,DIR,419.119,CHP,NSP
1991,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,9,USA,CA,CCA,Monterey,DIR,466.293,CHP,NSP
1991,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1991,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1991,1,USA,CA,SCA,So. California,DIR,1704.6,CHP,NSP
1991,1,USA,CA,SCA,So. California,INC,93.077,CHP,NSP
1991,1,USA,CA,SCA,So. California,LIV,8.328,CHP,NSP
1991,2,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1991,2,USA,CA,SCA,So. California,INC,196.315,CHP,NSP
1991,2,USA,CA,SCA,So. California,LIV,7.112,CHP,NSP
1991,3,USA,CA,SCA,So. California,DIR,2391.339,CHP,NSP
1991,3,USA,CA,SCA,So. California,INC,178.625,CHP,NSP
1991,3,USA,CA,SCA,So. California,LIV,9.976,CHP,NSP
1991,4,USA,CA,SCA,So. California,DIR,385.553,CHP,NSP
1991,4,USA,CA,SCA,So. California,INC,29.211,CHP,NSP
1991,4,USA,CA,SCA,So. California,LIV,13.028,CHP,NSP
1991,5,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1991,5,USA,CA,SCA,So. California,INC,41.277,CHP,NSP
1991,5,USA,CA,SCA,So. California,LIV,21.786,CHP,NSP
1991,6,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1991,6,USA,CA,SCA,So. California,INC,62.233,CHP,NSP
1991,6,USA,CA,SCA,So. California,LIV,31.25,CHP,NSP
1991,7,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1991,7,USA,CA,SCA,So. California,INC,19.051,CHP,SSP
1991,7,USA,CA,SCA,So. California,LIV,44.073,CHP,SSP
1991,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1991,8,USA,CA,SCA,So. California,INC,0,CHP,SSP
1991,8,USA,CA,SCA,So. California,LIV,53.81,CHP,SSP
1991,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1991,9,USA,CA,SCA,So. California,INC,21.772,CHP,SSP
1991,9,USA,CA,SCA,So. California,LIV,41.03,CHP,SSP
1991,10,USA,CA,SCA,So. California,DIR,330.215,CHP,SSP
1991,10,USA,CA,SCA,So. California,INC,54.431,CHP,SSP
1991,10,USA,CA,SCA,So. California,LIV,23.242,CHP,SSP
1991,11,USA,CA,SCA,So. California,DIR,787.436,CHP,SSP
1991,11,USA,CA,SCA,So. California,INC,247.299,CHP,SSP
1991,11,USA,CA,SCA,So. California,LIV,11.082,CHP,SSP
1991,12,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1991,12,USA,CA,SCA,So. California,INC,231.604,CHP,NSP
1991,12,USA,CA,SCA,So. California,LIV,7.282,CHP,NSP
1992,1,MÉXICO,BCN,ENS,Ensenada,DIR,1051.4,CHP,NSP
1992,2,MÉXICO,BCN,ENS,Ensenada,DIR,1719,CHP,SSP
1992,3,MÉXICO,BCN,ENS,Ensenada,DIR,123.7,CHP,SSP
1992,4,MÉXICO,BCN,ENS,Ensenada,DIR,21.8,CHP,SSP
1992,5,MÉXICO,BCN,ENS,Ensenada,DIR,85.2,CHP,SSP
1992,6,MÉXICO,BCN,ENS,Ensenada,DIR,325.4,CHP,SSP
1992,7,MÉXICO,BCN,ENS,Ensenada,DIR,235.7,CHP,SSP
1992,8,MÉXICO,BCN,ENS,Ensenada,DIR,946.2,CHP,SSP
1992,9,MÉXICO,BCN,ENS,Ensenada,DIR,11874.7,CHP,SSP
1992,10,MÉXICO,BCN,ENS,Ensenada,DIR,9689.4,CHP,SSP
1992,11,MÉXICO,BCN,ENS,Ensenada,DIR,5091.3,CHP,SSP
1992,12,MÉXICO,BCN,ENS,Ensenada,DIR,3404.4,CHP,SSP
1992,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1992,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1992,3,USA,CA,CCA,Monterey,DIR,18.38,CHP,NSP
1992,4,USA,CA,CCA,Monterey,DIR,41.858,CHP,NSP
1992,5,USA,CA,CCA,Monterey,DIR,378.65,CHP,NSP
1992,6,USA,CA,CCA,Monterey,DIR,674.383,CHP,NSP
1992,7,USA,CA,CCA,Monterey,DIR,84.023,CHP,NSP
1992,8,USA,CA,CCA,Monterey,DIR,317.569,CHP,NSP
1992,9,USA,CA,CCA,Monterey,DIR,386.851,CHP,NSP
1992,10,USA,CA,CCA,Monterey,DIR,862.723,CHP,NSP
1992,11,USA,CA,CCA,Monterey,DIR,285.781,CHP,NSP
1992,12,USA,CA,CCA,Monterey,DIR,77.419,CHP,NSP
1992,1,USA,CA,SCA,So. California,DIR,2308.903,CHP,NSP
1992,1,USA,CA,SCA,So. California,LIV,55.327,CHP,NSP
1992,2,USA,CA,SCA,So. California,DIR,1191.95,CHP,NSP
1992,2,USA,CA,SCA,So. California,LIV,47.251,CHP,NSP
1992,3,USA,CA,SCA,So. California,DIR,1568.604,CHP,NSP
1992,3,USA,CA,SCA,So. California,LIV,66.276,CHP,NSP
1992,4,USA,CA,SCA,So. California,DIR,689.76,CHP,SSP
1992,4,USA,CA,SCA,So. California,LIV,86.549,CHP,SSP
1992,5,USA,CA,SCA,So. California,DIR,31.008,CHP,SSP
1992,5,USA,CA,SCA,So. California,LIV,144.731,CHP,SSP
1992,6,USA,CA,SCA,So. California,DIR,93.522,CHP,SSP
1992,6,USA,CA,SCA,So. California,LIV,207.608,CHP,SSP
1992,7,USA,CA,SCA,So. California,DIR,5.253,CHP,SSP
1992,7,USA,CA,SCA,So. California,LIV,292.793,CHP,SSP
1992,8,USA,CA,SCA,So. California,DIR,86.718,CHP,SSP
1992,8,USA,CA,SCA,So. California,LIV,357.483,CHP,SSP
1992,9,USA,CA,SCA,So. California,DIR,409.086,CHP,SSP
1992,9,USA,CA,SCA,So. California,LIV,272.575,CHP,SSP
1992,10,USA,CA,SCA,So. California,DIR,1825.056,CHP,SSP
1992,10,USA,CA,SCA,So. California,LIV,154.407,CHP,SSP
1992,11,USA,CA,SCA,So. California,DIR,5994.621,CHP,SSP
1992,11,USA,CA,SCA,So. California,LIV,73.624,CHP,SSP
1992,12,USA,CA,SCA,So. California,DIR,1856.508,CHP,NSP
1992,12,USA,CA,SCA,So. California,LIV,48.377,CHP,NSP
1992,9,USA,OR,OR,Oregon,DIR,3.719,CHP,NSP
1992,10,USA,OR,OR,Oregon,DIR,0.181,CHP,NSP
1993,1,MÉXICO,BCN,ENS,Ensenada,DIR,1751.5,CHP,NSP
1993,2,MÉXICO,BCN,ENS,Ensenada,DIR,2645.9,CHP,NSP
1993,3,MÉXICO,BCN,ENS,Ensenada,DIR,5071.9,CHP,NSP
1993,4,MÉXICO,BCN,ENS,Ensenada,DIR,2416,CHP,SSP
1993,5,MÉXICO,BCN,ENS,Ensenada,DIR,3994.2,CHP,SSP
1993,6,MÉXICO,BCN,ENS,Ensenada,DIR,2768.6,CHP,SSP
1993,7,MÉXICO,BCN,ENS,Ensenada,DIR,1961.6,CHP,SSP
1993,8,MÉXICO,BCN,ENS,Ensenada,DIR,3746.2,CHP,SSP
1993,9,MÉXICO,BCN,ENS,Ensenada,DIR,3174.4,CHP,SSP
1993,10,MÉXICO,BCN,ENS,Ensenada,DIR,2546.4,CHP,SSP
1993,11,MÉXICO,BCN,ENS,Ensenada,DIR,1195.3,CHP,SSP
1993,12,MÉXICO,BCN,ENS,Ensenada,DIR,772.9,CHP,SSP
1993,1,USA,CA,CCA,Monterey,DIR,0.118,CHP,NSP
1993,2,USA,CA,CCA,Monterey,DIR,15.014,CHP,NSP
1993,3,USA,CA,CCA,Monterey,DIR,205.65,CHP,NSP
1993,4,USA,CA,CCA,Monterey,DIR,26.163,CHP,NSP
1993,5,USA,CA,CCA,Monterey,DIR,122.415,CHP,NSP
1993,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1993,7,USA,CA,CCA,Monterey,DIR,18.888,CHP,NSP
1993,8,USA,CA,CCA,Monterey,DIR,49.95,CHP,NSP
1993,9,USA,CA,CCA,Monterey,DIR,257.504,CHP,NSP
1993,10,USA,CA,CCA,Monterey,DIR,2.948,CHP,NSP
1993,11,USA,CA,CCA,Monterey,DIR,0.399,CHP,NSP
1993,12,USA,CA,CCA,Monterey,DIR,5.479,CHP,NSP
1993,1,USA,CA,SCA,So. California,DIR,2761.298,CHP,NSP
1993,1,USA,CA,SCA,So. California,LIV,5.389,CHP,NSP
1993,2,USA,CA,SCA,So. California,DIR,2767.358,CHP,NSP
1993,2,USA,CA,SCA,So. California,LIV,4.602,CHP,NSP
1993,3,USA,CA,SCA,So. California,DIR,3224.161,CHP,NSP
1993,3,USA,CA,SCA,So. California,LIV,6.455,CHP,NSP
1993,4,USA,CA,SCA,So. California,DIR,2454.497,CHP,NSP
1993,4,USA,CA,SCA,So. California,LIV,8.43,CHP,NSP
1993,5,USA,CA,SCA,So. California,DIR,537.906,CHP,SSP
1993,5,USA,CA,SCA,So. California,LIV,14.097,CHP,SSP
1993,6,USA,CA,SCA,So. California,DIR,13.689,CHP,SSP
1993,6,USA,CA,SCA,So. California,LIV,20.221,CHP,SSP
1993,7,USA,CA,SCA,So. California,DIR,26.916,CHP,SSP
1993,7,USA,CA,SCA,So. California,LIV,28.518,CHP,SSP
1993,8,USA,CA,SCA,So. California,DIR,14.823,CHP,SSP
1993,8,USA,CA,SCA,So. California,LIV,34.818,CHP,SSP
1993,9,USA,CA,SCA,So. California,DIR,3.602,CHP,SSP
1993,9,USA,CA,SCA,So. California,LIV,26.549,CHP,SSP
1993,10,USA,CA,SCA,So. California,DIR,2917.079,CHP,SSP
1993,10,USA,CA,SCA,So. California,LIV,15.039,CHP,SSP
1993,11,USA,CA,SCA,So. California,DIR,278.76,CHP,SSP
1993,11,USA,CA,SCA,So. California,LIV,7.171,CHP,SSP
1993,12,USA,CA,SCA,So. California,DIR,487.63,CHP,NSP
1993,12,USA,CA,SCA,So. California,LIV,4.712,CHP,NSP
1993,4,USA,OR,OR,Oregon,DIR,0.181,CHP,NSP
1994,1,MÉXICO,BCN,ENS,Ensenada,DIR,619.9,CHP,NSP
1994,2,MÉXICO,BCN,ENS,Ensenada,DIR,175.1,CHP,NSP
1994,3,MÉXICO,BCN,ENS,Ensenada,DIR,198.3,CHP,NSP
1994,4,MÉXICO,BCN,ENS,Ensenada,DIR,16,CHP,NSP
1994,5,MÉXICO,BCN,ENS,Ensenada,DIR,1985.2,CHP,NSP
1994,6,MÉXICO,BCN,ENS,Ensenada,DIR,2717.1,CHP,SSP
1994,7,MÉXICO,BCN,ENS,Ensenada,DIR,2537.8,CHP,SSP
1994,8,MÉXICO,BCN,ENS,Ensenada,DIR,2637.1,CHP,SSP
1994,9,MÉXICO,BCN,ENS,Ensenada,DIR,705.9,CHP,SSP
1994,10,MÉXICO,BCN,ENS,Ensenada,DIR,3205.3,CHP,SSP
1994,11,MÉXICO,BCN,ENS,Ensenada,DIR,4449.7,CHP,NSP
1994,12,MÉXICO,BCN,ENS,Ensenada,DIR,1629.6,CHP,NSP
1994,1,USA,CA,CCA,Monterey,DIR,10.832,CHP,NSP
1994,2,USA,CA,CCA,Monterey,DIR,10.814,CHP,NSP
1994,3,USA,CA,CCA,Monterey,DIR,35.906,CHP,NSP
1994,4,USA,CA,CCA,Monterey,DIR,184.322,CHP,NSP
1994,5,USA,CA,CCA,Monterey,DIR,256.915,CHP,NSP
1994,6,USA,CA,CCA,Monterey,DIR,130.009,CHP,NSP
1994,7,USA,CA,CCA,Monterey,DIR,219.321,CHP,NSP
1994,8,USA,CA,CCA,Monterey,DIR,450.199,CHP,NSP
1994,9,USA,CA,CCA,Monterey,DIR,682.802,CHP,NSP
1994,10,USA,CA,CCA,Monterey,DIR,321.461,CHP,NSP
1994,11,USA,CA,CCA,Monterey,DIR,42.493,CHP,NSP
1994,12,USA,CA,CCA,Monterey,DIR,13.889,CHP,NSP
1994,1,USA,CA,SCA,So. California,DIR,474.748,CHP,NSP
1994,1,USA,CA,SCA,So. California,LIV,46.111,CHP,NSP
1994,2,USA,CA,SCA,So. California,DIR,1301.592,CHP,NSP
1994,2,USA,CA,SCA,So. California,LIV,39.38,CHP,NSP
1994,3,USA,CA,SCA,So. California,DIR,2931.331,CHP,NSP
1994,3,USA,CA,SCA,So. California,LIV,55.236,CHP,NSP
